,confidence_power,imputed pseudocluster,conf_bool,conf_scores
4_16_2862482,0.333,0.27373276749507086,False,-0.025298294298951918
4_16_2862483,0.977,0.2661452295648866,True,0.11452552357444534
4_16_2862496,0.843,0.38947317840510415,True,0.05737558960285416
4_16_2862513,0.536,0.3854443929053272,True,0.004740048878073888
4_16_2862521,0.635,0.362531949745816,True,0.018554895619603107
4_16_2862523,0.77,0.4046008874445824,True,0.03945258422162512
4_16_2862546,0.945,0.42385273067878876,True,0.09126261804122837
4_16_2862549,0.893,0.21433128547085437,True,0.07029894104010093
4_16_2862560,0.614,0.4211071658309745,True,0.015862454532681314
4_16_2862562,0.807,0.44089161157138657,True,0.04781414952592922
4_16_2862563,0.505,0.19116252258074928,True,0.000755043230555863
4_16_2862571,0.871,0.48970639466720206,True,0.06335239128659764
4_16_2870131,0.812,0.3212434061246718,True,0.05051685279294549
4_16_2870139,0.818,0.4316236802855427,True,0.05156121743235309
4_16_2870148,0.782,0.3469242086312377,True,0.041774618657740126
4_16_2870164,0.649,0.39534965833366087,True,0.020556230297614775
4_16_2870165,0.617,0.41872417509294885,True,0.016294983059055412
4_16_2870170,0.863,0.3811078920014784,True,0.06174259896860923
4_16_2870187,0.979,0.3906866112734686,True,0.1193066103969267
4_16_2870191,0.333,0.3725659936261534,False,-0.025190642707597855
4_16_2870249,0.764,0.33600405439928066,True,0.03870052472122709
4_16_2870291,0.777,0.43539778087321374,True,0.040862300132195606
4_16_2870304,0.586,0.6219134554148253,True,0.0116545694478708
4_16_2870308,0.619,0.27146071872144234,True,0.016973422434452767
4_16_2870323,0.81,0.4255028395795328,True,0.048115460154450895
4_16_2870325,0.841,0.33130655343917836,True,0.056878824103893666
4_16_2870328,0.93,0.37313512342005406,True,0.08100300830332874
4_16_2870376,0.853,0.4627724762509866,True,0.060159974446135855
4_16_2870379,0.609,0.7171327855817755,True,0.01470121561755
4_16_2870418,0.941,0.4746845323481822,True,0.0891763847886331
4_16_2870427,0.634,0.795433335699631,True,0.018412386643278378
4_16_2870431,0.994,0.2919276458836034,True,0.15055501305289454
4_16_2870439,0.413,0.42400264485770817,False,-0.01256391226326059
4_16_2870445,0.863,0.4100672537477773,True,0.061759572603668045
4_16_2870448,0.968,0.25772891150918537,True,0.10651902119610746
4_16_2870467,0.379,0.4896994949117923,False,-0.016812192095400524
4_16_2870469,0.977,0.30429582412619355,True,0.1148876068428839
4_16_2870488,0.934,0.3189379805855926,True,0.08281135892813041
4_16_2870501,0.526,0.7369141090234055,True,0.0030108711829527346
4_16_2870558,0.553,0.3164318769209214,True,0.007754382457565212
4_16_2870571,0.943,0.586175234328409,True,0.08980645358407036
4_16_2870572,0.628,0.4275643727828877,True,0.017724824246550197
4_16_2870577,0.702,0.33488103311262224,True,0.029030351662093667
4_16_2870614,0.898,0.1896585145979003,True,0.07260008396015805
4_16_2870622,0.805,0.26257859690342994,True,0.046936099581705526
4_16_2870635,0.81,0.3859872271198558,True,0.048226548662658186
4_16_2970458,0.244,0.3605819349953304,False,-0.03875040304506494
4_16_3030481,0.933,0.17418848654679964,True,0.082452385963659
4_16_3030506,0.811,0.2560226235430664,True,0.04987472679735183
4_16_3030599,0.945,0.2969691598935816,True,0.09079734287752816
4_16_3030646,0.977,0.2086371320401008,True,0.11598607891823876
4_16_3040592,0.083,0.4997424169241981,False,-0.0777971930498631
4_16_3070760,1.0,0.24611981941778913,True,0.2141991693048092
4_16_3070821,0.872,0.29099660345800366,True,0.0635393924092672
4_16_3071400,0.991,0.36043861630659935,True,0.13664395887092795
4_16_3071423,0.436,0.2330370970335326,False,-0.009303240095051013
4_16_3071500,0.987,0.7558798053643765,True,0.12964784589949852
4_16_3071501,0.944,0.315159436193784,True,0.09031430782801297
4_16_3071548,0.957,0.2126667761447508,True,0.10102339562102614
3_9_331182,0.282,0.36806935903905774,False,-0.03198674735106111
3_9_331237,0.531,0.5356340045027188,True,0.00397429390025017
3_9_331468,0.725,0.5302383531019785,True,0.03216433732683599
3_9_331479,0.741,0.26684402726319,True,0.03512878847555112
3_9_331493,0.327,0.42358514693974153,False,-0.026274091408182043
3_9_331496,0.448,0.4637305617821672,False,-0.0069432169906116226
3_9_331498,0.881,0.26807305931377357,True,0.0672501544032863
3_9_331530,0.625,0.4752025249550998,True,0.01752706452041153
3_9_331557,0.81,0.4845943309160018,True,0.04876322661612187
3_9_401786,0.861,0.48625813853259675,True,0.06100424729397613
3_9_401919,0.45,0.28021239556570765,False,-0.006693918866784276
3_9_401940,0.815,0.23257302705180105,True,0.051176769625200236
3_9_401952,0.885,0.4034881621375548,True,0.06789565447706292
3_9_402049,0.311,0.7804009518903237,False,-0.028419529694871715
3_9_410095,0.114,0.7879330723751667,False,-0.06736361047918105
3_9_422167,0.535,0.45397279329058776,True,0.004713749676349299
3_9_422170,0.797,0.26554404315612085,True,0.04481014773592851
3_9_422211,0.73,0.37561409620852076,True,0.033104080671005454
3_9_422251,0.597,0.4128448168746544,True,0.01301323401214216
3_9_422336,0.734,0.24909707919481183,True,0.033952423340877225
3_9_422479,0.835,0.2868818183995383,True,0.05528465719292608
3_9_422507,0.672,0.3039559567037222,True,0.02440290162019365
3_9_422532,0.359,0.5065730345129686,False,-0.020760367264487156
3_9_422584,0.373,0.5939345054864333,False,-0.018031207864899867
3_9_422629,0.81,0.5549641462375082,True,0.048625838913565644
3_9_430117,0.27,0.6778889864353415,False,-0.033706130076307295
3_9_430148,0.81,0.4993152497384983,True,0.048328166657213734
3_9_430223,0.429,0.33476200173268106,False,-0.010042266302157987
3_9_430271,0.888,0.9465175098698844,True,0.06863287500280091
3_9_430344,0.149,0.25232503767633546,False,-0.057271575364528315
3_9_430537,0.926,0.4690033555213128,True,0.07981273246167941
3_9_430658,0.754,0.246190074126473,True,0.0371901694866269
3_9_430699,0.812,0.2640270834737749,True,0.05082371548574116
3_9_430720,0.487,0.3828714710895222,False,-0.0021417828549961104
3_9_430777,0.531,0.4239481484140641,True,0.004000618834545722
3_9_430816,0.903,0.3932332209531194,True,0.07425442377289104
3_9_430842,0.666,0.2452554140833434,True,0.02359214090236106
3_9_430945,0.492,0.22731787067418818,False,-0.0008212342559235086
3_9_491597,0.79,0.43060901568659504,True,0.04287727277904552
3_9_530266,0.373,0.20764978928167505,False,-0.018217106527561144
3_9_581232,1.0,0.26079711695642227,True,0.19998679102706984
3_9_581239,0.972,0.2696782130307767,True,0.11303225569126063
3_9_581243,0.729,0.4479723894535655,True,0.03242116099454828
3_9_581254,0.244,0.3042335708896299,False,-0.038419866400972946
3_9_581260,0.763,0.2083713349038264,True,0.038625298284602705
3_9_581262,0.894,0.2814561650577125,True,0.07135578114033758
3_9_581283,0.933,0.2440727794908162,True,0.08252198125148902
3_9_581355,0.957,0.3140611738766783,True,0.10025356045591327
3_9_670319,0.91,0.25074244838689974,True,0.07535743440880927
3_9_670350,0.977,0.23391916920109007,True,0.11443466656471712
3_9_670358,0.914,0.2738860984232519,True,0.07720148197842125
3_10_1011254,0.946,0.5072001545596704,True,0.09211800041811946
3_10_1011672,0.738,0.18689968673600604,True,0.03473118776967443
3_10_1011723,0.696,0.3926249456312591,True,0.02839021665591468
3_10_1011934,0.319,0.5683553883710593,False,-0.027243231303620608
3_10_1012092,0.822,0.32807826715168953,True,0.05167786694523291
3_10_1012097,0.412,0.23777472804531627,False,-0.012770589813091204
3_10_1070594,0.611,0.41504176967346723,True,0.015130430284609031
3_10_1071667,0.925,0.3141123591343254,True,0.07952125309089975
3_10_1071733,0.88,0.299639000405763,True,0.06696117983014116
3_10_1071778,0.592,0.2978223782673146,True,0.012527795067250325
3_10_1071881,0.456,0.3556741106455085,False,-0.00582460209163238
3_10_1071916,0.826,0.40885214134190206,True,0.05287657491087627
3_10_1071932,0.742,0.30188050167375896,True,0.0352958613572153
3_10_1071983,0.557,0.7947418663741685,True,0.008368811774240426
3_10_1072001,0.42,0.7672167462917112,False,-0.011237277326574091
3_10_1072003,0.952,0.46229432977498813,True,0.09653160412730577
3_10_1072066,0.756,0.18279698315624343,True,0.03744433913037215
3_10_1072158,0.077,0.6655543570086526,False,-0.07909577936042633
3_10_1091444,0.977,0.4383350648079112,True,0.11738423205472392
3_10_1092029,0.354,0.2931991883887362,False,-0.02220217805780411
3_10_1092263,0.785,0.36151740707020735,True,0.04198300049568926
3_10_1151155,0.9,0.23865126818428323,True,0.07326762421243738
3_10_1151174,0.913,0.23647215881203415,True,0.07665845344295252
3_10_1181245,0.839,0.19230370559421342,True,0.0565283904994317
3_10_1190712,0.888,0.2043566539111539,True,0.06900506714571686
3_10_1230622,0.993,0.24988679507973166,True,0.14545340345778623
3_10_1230687,0.999,0.25860964203924164,True,0.18053770614906395
3_10_1230718,0.996,0.40171901721933667,True,0.16225195262592718
3_10_1230739,0.879,0.28234915460753646,True,0.06663218632758872
3_10_1230765,0.937,0.3406433471848114,True,0.08533743796924398
3_11_1581392,0.489,0.24116865813248606,False,-0.0016214305067325796
3_11_1661770,0.439,0.31637894730333166,False,-0.008647277560002609
3_11_1671187,0.535,0.4328953564904247,True,0.004608999511474976
3_11_1671350,0.21,0.4932092208272004,False,-0.045955480146298466
3_11_1671365,0.559,0.4072952125466386,True,0.008474608529151828
3_11_1671416,0.967,0.3943246788768574,True,0.1059689645970946
3_11_1671420,0.939,0.3176170449313767,True,0.08582763774858715
3_11_1671435,0.611,0.2673558619137796,True,0.015235469124267098
3_11_1671441,0.319,0.2919123607692064,False,-0.027259875958686397
3_11_1671461,0.315,0.40142722277986786,False,-0.027781566626313037
3_11_1671471,0.919,0.36847133774032126,True,0.07828925219621319
3_11_1671480,0.526,0.26893702190494,True,0.0031357333786793395
3_11_1671520,0.947,0.20983145558009653,True,0.0934782923303713
3_11_1671521,0.8,0.23963127215680566,True,0.04561557740911826
3_11_1671562,0.619,0.38848395788751033,True,0.01683139598603811
3_11_1671573,0.402,0.300669594432342,False,-0.014181244934888593
3_11_1671574,0.875,0.40142034120966025,True,0.06499433270099542
3_11_1671583,0.992,0.2506322478052519,True,0.14189111774487095
3_11_1671604,0.853,0.3993039110795376,True,0.06009120324817574
3_11_1671605,0.551,0.42163781212222895,True,0.006934372008431944
3_11_1671606,0.876,0.32062554130026183,True,0.06556234810172279
3_11_1671608,0.395,0.25604763526223745,False,-0.01490512056615545
3_11_1671611,0.25,0.6040197345205889,False,-0.03767061293074625
3_11_1671621,0.71,0.23359365550882072,True,0.03001183769871818
3_11_1671623,0.968,0.4126461506678262,True,0.10985619061354512
3_11_1671626,0.838,0.3621230740201886,True,0.0561741342273937
3_11_1671685,0.848,0.4096402748833364,True,0.05928207744939251
3_11_1671690,0.922,0.23526268425442654,True,0.07898587599471929
3_11_1671698,0.373,0.2646882721094508,False,-0.018532194238771282
3_11_1671701,0.539,0.38049603401577264,True,0.005108792477353075
3_11_1671713,0.767,0.3449354197943576,True,0.03898353400378174
3_11_1671727,0.751,0.39561752905357994,True,0.03682485374199551
3_11_1671733,0.066,0.4318559053143159,False,-0.08380379164672469
3_11_1671746,0.97,0.4990961753565959,True,0.11050045268411868
3_11_1671765,0.413,0.27529060784881976,False,-0.012621875832572016
3_11_1671780,0.688,0.32653951073225734,True,0.027105115620079112
3_11_1671952,0.112,0.5384737178470159,False,-0.06766437875796627
3_11_1672070,0.156,0.20111427552729477,False,-0.05602395613726152
3_11_1691570,0.973,0.27089694494735955,True,0.11343464645164436
3_11_1691962,0.244,0.30411233231573204,False,-0.03878005746752988
3_11_1691973,0.28,0.6650098610422382,False,-0.03250698779612282
3_11_1692020,0.848,0.37923829138160575,True,0.059047759402629185
3_11_1692021,0.617,0.170511479488073,True,0.016569302328200752
3_11_1692047,0.057,0.7565334104054092,False,-0.08927503101545953
3_11_1692060,0.327,0.637000286954594,False,-0.0263702148548548
3_11_1692066,0.811,0.5268736306869997,True,0.049575269351140316
3_11_1692076,0.224,0.4185653154571938,False,-0.042294891243159105
3_11_1692085,0.812,0.41713114385369665,True,0.05069471791570823
3_11_1692087,0.324,0.2526003510381967,False,-0.026691908368414508
3_11_1692120,0.417,0.3083292784079412,False,-0.011760666842145495
3_11_1692121,0.217,0.20521749702936448,False,-0.04410888773633381
3_11_1692140,0.628,0.4329532576847858,True,0.017671564134388973
3_11_1692146,0.825,0.44569162450889344,True,0.052534282024384704
3_11_1692161,0.957,0.3871790219135369,True,0.10005208674060795
3_11_1692166,0.222,0.5374827832751946,False,-0.04263882317191037
3_11_1692190,0.78,0.27035299353229253,True,0.041177444791925866
3_11_1692192,0.705,0.34250396040260894,True,0.0296060558138731
3_11_1692205,0.979,0.2647801187996109,True,0.11873078307569651
3_11_1692234,0.949,0.25095288673663874,True,0.09602247000324227
3_11_1692246,0.134,0.3736465761115221,False,-0.06090258498066703
3_11_1692260,0.101,0.45067339851254157,False,-0.07108785229326453
3_11_1692261,0.925,0.3948111472249979,True,0.07946918036782735
3_11_1692269,0.456,0.44140011271758345,False,-0.005814461710514918
3_11_1692281,0.71,0.3085924373476277,True,0.029949787820080842
3_11_1692296,0.993,0.25236520530352985,True,0.14417934054787507
3_11_1692374,0.78,0.2853650177172186,True,0.041144000338216746
3_11_1692387,0.45,0.35348462181232854,False,-0.006753134880545186
3_11_1692471,0.137,0.6489071566430588,False,-0.059580214885737615
3_11_1692514,0.968,0.3467531178777524,True,0.10641350186766074
3_11_1692536,0.52,0.46375781760741025,True,0.00255870593870422
3_11_1692579,0.641,0.2256798112166289,True,0.019260491743661068
3_11_1692674,0.181,0.46626969500808846,False,-0.05018790941943463
3_11_1700145,0.772,0.3389275100772888,True,0.03993023277456542
3_11_1700292,0.425,0.7576198628317945,False,-0.010554397368120583
3_11_1700358,0.492,0.25638751215141303,False,-0.0006562003919978743
3_11_1700399,0.455,0.3978456448887979,False,-0.005994716214531515
3_11_1700431,0.485,0.47922904051235693,False,-0.002268582591130386
3_11_1760953,0.791,0.3568930103958217,True,0.04334149914641794
3_11_1790723,0.681,0.22823744406444132,True,0.026015040379405496
3_11_1790743,0.893,0.26637299189287944,True,0.07089256583508774
3_11_1790902,0.648,0.22935936041341418,True,0.02049448176112678
3_11_1841298,0.841,0.29771393739172913,True,0.0568959230438012
3_11_1841299,0.948,0.34108531813294424,True,0.09413334185927424
3_11_1841539,0.359,0.7320712224299727,False,-0.02074586384187249
3_11_1850566,0.983,0.30680356986636576,True,0.12375281400297711
3_11_1880898,0.333,0.26872251912232886,False,-0.02524909655586227
3_11_1880982,0.861,0.27662373860714906,True,0.06134889073275518
3_11_1880988,0.316,0.20717006578714758,False,-0.027658268331046676
3_11_1881020,0.869,0.21125812851830472,True,0.06280844659530949
3_11_1881037,0.995,0.28673184583477107,True,0.1536096849897005
3_11_1881094,0.79,0.3421717698303863,True,0.042750715077032986
3_11_1881101,0.552,0.4481397341740314,True,0.007164417318726302
3_11_1881735,0.996,0.29781749409583974,True,0.16986950777223642
3_11_1881838,0.492,0.32668953913024185,False,-0.0010536028732659464
3_12_2332104,0.822,0.2850384295132748,True,0.051843567232617294
3_12_2332129,0.639,0.4290439484574454,True,0.019044061231756726
3_12_2332140,0.671,0.7446718316636551,True,0.02424192328590946
3_12_2332149,0.511,0.37057556523252144,True,0.00132281647262944
3_12_2332179,0.961,0.28601561595811853,True,0.10321368127155661
3_12_2332219,0.945,0.5155740585796581,True,0.09193378596690771
3_12_2332245,0.512,0.44578214999652455,True,0.0015622235896999292
3_12_2332255,0.987,0.3536143482137196,True,0.13279398746675242
3_12_2332277,0.698,0.37313651766750977,True,0.02863699978488532
3_12_2332321,0.595,0.4574871525145099,True,0.012873685357017606
3_12_2332341,0.815,0.20381934166139423,True,0.05115161321463424
3_12_2332394,0.541,0.2291337328236373,True,0.005380377908903888
3_12_2332400,0.944,0.43213786292452133,True,0.09040576861603966
3_12_2340109,0.791,0.2901906058649421,True,0.043369813752503594
3_12_2340112,0.875,0.35802056024094353,True,0.06530080279419581
3_12_2340197,0.695,0.3908583131095234,True,0.028084654634974338
3_12_2340256,0.889,0.5601626958255944,True,0.06924898069105767
3_12_2340299,0.945,0.3319531810499837,True,0.09144405295934122
3_12_2340303,0.111,0.18693816797905508,False,-0.06814448920883454
3_12_2340361,0.691,0.34346895391077037,True,0.02733975537940392
3_12_2340390,0.685,0.39517086781542793,True,0.026416385587800018
3_12_2340393,0.839,0.38478254265064965,True,0.05663943346864453
3_12_2340409,0.338,0.5252772358262408,False,-0.024542635771740873
3_12_2340609,0.949,0.5221445670044297,True,0.09568714520746102
3_12_2340629,0.738,0.40515869895525614,True,0.03486643282069424
3_12_2340641,0.568,0.25662249491432826,True,0.010075800240967991
3_12_2340642,0.847,0.4208707394783792,True,0.058194936487082516
3_12_2340713,0.102,0.3867592861903611,False,-0.07073901930160087
3_12_2340806,0.855,0.3441540760913348,True,0.06054537692245243
3_12_2352570,0.353,0.22706477303527312,False,-0.0224117678246456
3_12_2352759,0.899,0.21974795973359068,True,0.07294299333035215
3_12_2352765,0.215,0.4349717874413494,False,-0.04470385354856887
3_12_2352792,0.977,0.3851127312832427,True,0.11703457273103168
3_12_2352793,0.941,0.2868738887717961,True,0.08897548810128553
3_12_2352795,0.887,0.3381796918622751,True,0.06815122681928876
3_12_2352805,0.968,0.45902074363254697,True,0.10986058063612969
3_12_2352812,0.651,0.4040319335085015,True,0.022134564861210237
3_12_2352822,0.766,0.32085294456765534,True,0.03879348111370362
3_12_2352832,0.456,0.27584536081636024,False,-0.005879307493785069
3_12_2352851,0.567,0.4314362482652496,True,0.009818407511107297
3_12_2352853,0.671,0.2711910771831942,True,0.024180818754538924
3_12_2352869,0.777,0.2637176412347478,True,0.04092739042181126
3_12_2352891,0.438,0.18034628594230123,False,-0.008801296119959057
3_12_2360267,0.833,0.3032899909735786,True,0.054642922187935095
3_12_2360326,0.44,0.3360255799690447,False,-0.008451779818000826
3_12_2360351,0.651,0.42218835858625414,True,0.021868025706370586
3_12_2360352,0.986,0.2904221416555786,True,0.1291190218782472
3_12_2360387,0.531,0.39566997499381784,True,0.0043479978364140415
3_12_2360391,0.38,0.26770504990593097,False,-0.016701268012691672
3_12_2360395,0.47,0.28065694604990693,False,-0.0037610110647305905
3_12_2360418,0.488,0.45100641221970006,False,-0.0021126954240606732
3_12_2360419,0.387,0.39333906285456255,False,-0.01585155698062035
3_12_2360430,0.869,0.3559428466061651,True,0.06285960766940468
3_12_2360440,0.044,0.2782710255420391,False,-0.10309273351735637
3_12_2360450,0.857,0.45753529486930916,True,0.0608013070209974
3_12_2360463,0.713,0.18875495805928078,True,0.03043080977603263
3_12_2360471,0.94,0.4098828859368325,True,0.08692358124652733
3_12_2360477,0.11,0.5176523311596656,False,-0.06903927282610645
3_12_2360489,0.588,0.2673678165620007,True,0.012331399614712413
3_12_2360500,0.796,0.2532933297545503,True,0.04466874732147874
3_12_2360501,0.737,0.42993393477697794,True,0.03447508399060517
3_12_2360528,0.448,0.2390673467193815,False,-0.006951760482542868
3_12_2360566,0.411,0.381955500248856,False,-0.013388677310942843
3_12_2360577,0.79,0.49783865419697465,True,0.04279858287802196
3_12_2360595,0.929,0.24935428214976485,True,0.08076046308136864
3_12_2360617,0.876,0.28835505767440134,True,0.06566055484929878
3_12_2360638,0.845,0.4180408316541655,True,0.057863576410608575
3_12_2360656,0.835,0.5688116285726879,True,0.05526873947168065
3_12_2360684,0.247,0.41500874379018177,False,-0.03809590045595379
3_12_2360688,0.869,0.379996780553597,True,0.06302013893211644
3_12_2360690,0.976,0.2976112059852782,True,0.11420467633724996
3_12_2360716,0.659,0.28493160640090137,True,0.023237626026217595
3_12_2360772,0.91,0.1951065932976375,True,0.07610696672043182
3_12_2360872,0.991,0.26712656802061047,True,0.13799648940499665
3_12_2361088,0.552,0.7241034272752009,True,0.007449607297262295
3_12_2361234,0.348,0.221959959767376,False,-0.023359062302592992
3_12_2431143,0.861,0.5289198843599303,True,0.061309109162035025
3_12_2440399,0.427,0.9354789000050288,False,-0.010166860233572494
3_12_2460367,0.926,0.40818034104534884,True,0.08014114691833951
3_12_2460415,0.889,0.19441236057653086,True,0.06963556316552788
3_12_2460505,0.73,0.24329926774506228,True,0.032759811406444794
3_12_2460522,0.679,0.34217457114046396,True,0.02550030835418482
3_12_2460537,0.405,0.7909343910638049,False,-0.013834122433209917
3_12_2460576,0.821,0.3416474080471581,True,0.05162916607240753
3_12_2460577,0.547,0.24674761955924981,True,0.005999433709147239
3_12_2460587,0.359,0.7163219919652654,False,-0.02072231781564038
3_12_2460606,0.717,0.15689085143871498,True,0.03096977502601672
3_12_2460644,0.237,0.3727625310880842,False,-0.04017184057096679
3_12_2460671,0.425,0.19972233203941062,False,-0.010602207288566978
3_12_2460689,0.096,0.5153157207175777,False,-0.0718164436615989
3_12_2460712,0.619,0.20232786853470996,True,0.016845897407221755
3_12_2521592,0.999,0.3229681788665174,True,0.181898164825394
3_12_2530224,1.0,0.3879808351056396,True,0.18827594696881433
3_12_2530768,0.995,0.19968193927962247,True,0.15454485555276498
3_12_2560807,0.898,0.19868121319655127,True,0.0725177864983465
3_12_2561079,0.992,0.23162767609567134,True,0.14122329887994212
3_12_2561147,0.881,0.20594301690788114,True,0.06753001102115985
3_12_2570493,0.619,0.18611366718010874,True,0.016929550618337008
3_12_2570499,0.993,0.35436815880240885,True,0.145536237098833
3_12_2570525,0.986,0.28046699487291266,True,0.12845566403994324
3_12_2570549,0.734,0.16472293169888386,True,0.034217634142508335
3_12_2620184,0.951,0.24175662747469182,True,0.09632802625125825
3_12_2620232,0.995,0.2905221795245631,True,0.1588957751461314
3_12_2670258,0.867,0.1829729968831573,True,0.06243224147756499
3_12_2670261,0.651,0.2848381379718585,True,0.021781781388970578
3_12_2670271,0.952,0.3301479219317694,True,0.09653012449707932
11_41_70783,0.096,0.3776995504738514,False,-0.07200984582560599
11_41_191387,0.074,0.4280923566116072,False,-0.0800610723987758
11_41_311504,0.97,0.4487333090285556,True,0.11035652532681828
11_41_311550,0.171,0.6048622993173971,False,-0.05264482410859994
11_41_320248,0.06,0.5192978788330075,False,-0.0872597324944222
11_41_331352,0.178,0.4696986439451404,False,-0.050857105348030895
11_41_340897,0.046,0.3894005249395881,False,-0.10052558416319934
11_41_350356,0.105,0.8530585857755594,False,-0.06979660698728862
11_41_411555,0.811,0.42872696283869427,True,0.04937942544122276
11_41_411581,0.771,0.37262930272231193,True,0.0398938877455316
11_41_411582,0.891,0.454833756959382,True,0.07003005174448784
11_41_411627,0.935,0.41774985495786165,True,0.08330874559401713
11_41_411681,0.826,0.3074864737674411,True,0.052826833820341035
11_41_411716,0.593,0.37445263139942175,True,0.012557993601870265
11_41_411726,0.996,0.3796924734981817,True,0.16347808214031623
11_41_411741,0.903,0.3318299770242885,True,0.0742491221859859
11_41_411759,0.987,0.5173569235939033,True,0.13348364607540564
11_41_411770,0.467,0.36320885819815735,False,-0.0039695693539298915
11_41_411774,0.693,0.36755963212664233,True,0.02768425651569284
11_41_411877,0.563,0.42627929113388474,True,0.00950839661535563
11_41_432072,0.552,0.35723593782943125,True,0.007361345242689832
11_41_432083,0.453,0.3474071763251579,False,-0.0063809074349145956
11_41_432187,0.301,0.3252406485906811,False,-0.030260736435208546
11_41_432205,0.943,0.3396854784352455,True,0.08959483017582737
11_41_440544,0.79,0.25695077568946156,True,0.042778052538875344
11_41_440613,0.995,0.4270166404112747,True,0.15586950171499392
11_41_441961,0.028,0.7188217110598795,False,-0.12124740754318486
11_41_530863,0.103,0.5779090897893953,False,-0.06991647272907842
11_41_531019,0.121,0.3650482776046187,False,-0.06377240917601901
11_41_540383,0.369,0.2972687535296642,False,-0.019125502106699166
11_41_560850,0.21,0.43972065860767423,False,-0.04578413108329227
11_41_561484,0.322,0.28847640936639246,False,-0.027049936089226234
11_41_571019,0.002,0.3348786542045014,False,-0.1581393690377575
11_41_650622,0.775,0.22513777741508056,True,0.04068231404456413
11_41_651180,1.0,0.2733761399945847,True,0.22203712304512124
11_41_651209,0.089,0.20889480664546192,False,-0.07504660013997988
11_41_651248,0.375,0.20634082370209167,False,-0.017127589177714286
11_41_651275,0.032,0.18827606659648166,False,-0.11212681258595136
11_41_661527,0.445,0.31239715700997844,False,-0.008033857870276107
11_41_670233,0.245,0.23835281320866827,False,-0.0382565252871212
11_41_690291,0.48,0.405315069518683,False,-0.00269136021507288
11_41_770153,0.945,0.33255077705975566,True,0.09194429258311088
11_41_770174,1.0,0.23517211587838277,True,0.20581283780467086
11_41_770209,0.995,0.23963346660079995,True,0.15951865810660049
11_41_770374,0.412,0.21660108878689077,False,-0.01275850133316725
11_41_770435,0.999,0.22576836118769525,True,0.17635829015679472
11_41_770607,0.995,0.2557799045108234,True,0.15593486614494123
11_41_770616,0.992,0.2628325587926605,True,0.14220343048811557
11_42_1151066,0.622,0.46409080922557394,True,0.017260393777101646
11_42_1151271,0.979,0.3936352819022718,True,0.11830358163035049
11_42_1151281,0.608,0.4517464350919952,True,0.014517339440059729
11_42_1151293,0.812,0.46527925069594894,True,0.05076361371731264
11_42_1151301,0.659,0.40216467370777553,True,0.023197698484441975
11_42_1151313,0.986,0.434570298330754,True,0.12758967643658592
11_42_1151314,0.506,0.3716017284799624,True,0.0008155383101512426
11_42_1151328,0.98,0.35109162651779335,True,0.11998492788647919
11_42_1151344,0.893,0.21771692397819026,True,0.07101205532781907
11_42_1151386,0.338,0.4352795883531984,False,-0.024476388797080695
11_42_1250834,0.619,0.36783645614534854,True,0.016996762963613077
11_42_1250840,0.98,0.26756878772146697,True,0.1212326021094784
11_42_1250902,0.737,0.3247782862809524,True,0.03448436882079253
11_42_1250904,0.611,0.33808872865447065,True,0.01540458234731612
11_42_1250923,0.823,0.3944917984932317,True,0.05226023461056428
11_42_1251843,0.452,0.2645707165304746,False,-0.006578365370962569
11_42_1280423,0.454,0.3623723209117991,False,-0.006137829779957249
11_42_1292127,0.057,0.5219759134328911,False,-0.08873625213854464
11_42_1371124,0.932,0.208659250570153,True,0.08146735331255428
11_42_1401292,0.54,0.35338555958322493,True,0.005126844155723509
11_42_1481559,0.968,0.3561878949909591,True,0.1066855330923987
11_42_1490250,0.611,0.6566982711191152,True,0.015388567515293605
11_42_1490256,0.465,0.3595956778853254,False,-0.004353511152869638
11_42_1490260,0.237,0.7227168052255671,False,-0.04011228296591618
11_42_1490275,0.754,0.23016620700857746,True,0.037195257816647787
11_42_1490278,0.289,0.18483307949430042,False,-0.03115261127652058
11_42_1490306,0.804,0.1816729028243255,True,0.046793990884135495
11_42_1490325,0.048,0.4641314249788641,False,-0.09736019000655083
11_42_1490337,0.492,0.2536331791486271,False,-0.0007627130525245107
11_42_1490375,0.373,0.34013539159743356,False,-0.018589352627859324
11_42_1490479,0.828,0.3737869456345773,True,0.053676036850291875
11_42_1490518,0.391,0.22012384916157862,False,-0.015173913917878368
11_42_1491352,0.05,0.178440424571771,False,-0.09425961067127586
11_42_1520270,0.531,0.1637393417951071,True,0.004213781938302463
11_42_1520289,0.737,0.22885256220608494,True,0.034634463700421225
11_42_1520691,0.316,0.3565628758325673,False,-0.02747866184971759
11_42_1520727,0.516,0.21900133531382063,True,0.0021710215932867483
11_42_1520776,0.993,0.1971580340381495,True,0.14588537170553662
11_42_1600221,0.979,0.37129883860968177,True,0.11871308505221723
11_42_1600248,0.032,0.15446055716273166,False,-0.11277714161459218
11_42_1610196,0.848,0.45903436325270247,True,0.05901541467768556
11_43_2120482,0.619,0.5115077260447057,True,0.01663572543102476
11_43_2211653,0.94,0.4327299819088223,True,0.08874787611699542
11_43_2211781,0.838,0.37367623311298215,True,0.05595432302554626
11_43_2211783,0.966,0.4454607733172531,True,0.10516228316542431
11_43_2211802,0.947,0.3701177975644521,True,0.09308293500027964
11_43_2211820,0.731,0.35313235165988766,True,0.03328720433587207
